[INFO ] [2021-08-26 21:53:29,539] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-27 22:55:05,565] User_01_Register - Step 06: Click to Email textbox with value: testing31173@email.com
[INFO ] [2021-08-27 22:55:05,721] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:55:05,856] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:55:06,005] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:55:06,523] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:55:06,614]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:55:07,168] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:55:08,398] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:55:08,530]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:55:08,530] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:55:10,592] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:55:10,747]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:55:11,588] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:55:12,126] User_01_Register - Step 02: Enter to Email textbox with value: testing43582@email.com
[INFO ] [2021-08-27 22:55:12,497] User_01_Register - Step 02: Enter to Email textbox with value: testing31173@email.com
[INFO ] [2021-08-27 22:55:12,715] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 22:55:12,881] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 22:55:12,886] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 22:55:13,213] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 22:55:15,355] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 22:55:15,538]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:55:15,540] Post-Condition - Close Browser
[INFO ] [2021-08-27 22:55:15,657] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-27 22:55:16,761]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:55:16,761] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-27 22:55:19,196] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 22:55:19,270]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:55:19,272] Post-Condition - Close Browser
[INFO ] [2021-08-27 22:55:22,856] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-27 22:55:23,175] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-27 22:55:23,432] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-27 22:55:23,647] User_01_Register - Step 06: Click to Email textbox with value: testing87113@email.com
[INFO ] [2021-08-27 22:55:23,908] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-27 22:55:24,171] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-27 22:55:24,407] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-27 22:55:26,595] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-27 22:55:26,678]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:55:26,678] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-27 22:55:27,662] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-27 22:55:27,760]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 22:55:28,214] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-27 22:55:32,582] User_01_Register - Step 02: Enter to Email textbox with value: testing87113@email.com
[INFO ] [2021-08-27 22:55:32,821] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-27 22:55:33,008] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-27 22:55:37,546] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-27 22:55:37,651]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 22:55:37,653] Post-Condition - Close Browser
[INFO ] [2021-08-27 23:41:16,365] --------START delete file in folder---------
[INFO ] [2021-08-27 23:41:16,365] --------START delete file in folder---------
[INFO ] [2021-08-27 23:41:16,365] --------START delete file in folder---------
[INFO ] [2021-08-27 23:41:16,366] --------END delete file in folder---------
[INFO ] [2021-08-27 23:41:16,367] --------END delete file in folder---------
[INFO ] [2021-08-27 23:41:16,367] --------END delete file in folder---------
[INFO ] [2021-08-27 23:41:28,240]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:30,212]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:40,174]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:40,470]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:41,840]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:43,312]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 23:41:44,839]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 23:41:45,827]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:47,797]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-27 23:41:51,383]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:54,031]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-27 23:41:57,053]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:09,130] --------START delete file in folder---------
[INFO ] [2021-08-28 15:20:09,130] --------START delete file in folder---------
[INFO ] [2021-08-28 15:20:09,130] --------START delete file in folder---------
[INFO ] [2021-08-28 15:20:09,146] --------END delete file in folder---------
[INFO ] [2021-08-28 15:20:09,146] --------END delete file in folder---------
[INFO ] [2021-08-28 15:20:09,146] --------END delete file in folder---------
[INFO ] [2021-08-28 15:20:17,405] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-28 15:20:17,732]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:17,739] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-28 15:20:23,623] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-28 15:20:24,090] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-28 15:20:24,674] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-28 15:20:24,893] User_01_Register - Step 06: Click to Email textbox with value: testing51956@email.com
[INFO ] [2021-08-28 15:20:25,501] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:25,792] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:26,339] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-28 15:20:28,814] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-28 15:20:29,117]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:29,117] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-28 15:20:29,982] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-28 15:20:30,500]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:30,501] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-28 15:20:35,050] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-28 15:20:35,647] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-28 15:20:35,688] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-28 15:20:35,810] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-28 15:20:35,838]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-28 15:20:35,916]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:35,916] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-28 15:20:36,340] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-28 15:20:36,502] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-28 15:20:36,759] User_01_Register - Step 06: Click to Email textbox with value: testing7759@email.com
[INFO ] [2021-08-28 15:20:37,280] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:37,661] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:37,946] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-28 15:20:40,233] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-28 15:20:40,575] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-28 15:20:40,726] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-28 15:20:40,862] User_01_Register - Step 06: Click to Email textbox with value: testing88281@email.com
[INFO ] [2021-08-28 15:20:41,159] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:41,369] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:41,609] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-28 15:20:42,333] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-28 15:20:42,416]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:42,416] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-28 15:20:43,166] User_01_Register - Step 02: Enter to Email textbox with value: testing51956@email.com
[INFO ] [2021-08-28 15:20:43,457] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:43,731] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-28 15:20:43,993] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-28 15:20:44,108]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-28 15:20:44,439] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-28 15:20:46,376] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-28 15:20:46,497]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:46,497] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-28 15:20:47,613] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-28 15:20:47,712]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-28 15:20:47,882] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-28 15:20:49,000] User_01_Register - Step 02: Enter to Email textbox with value: testing7759@email.com
[INFO ] [2021-08-28 15:20:49,701] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-28 15:20:49,742] User_01_Register - Step 02: Enter to Email textbox with value: testing88281@email.com
[INFO ] [2021-08-28 15:20:50,044] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:50,065]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:50,212] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-28 15:20:50,343] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-28 15:20:50,670] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-28 15:20:53,201] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-28 15:20:53,413]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:20:57,639] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-28 15:20:57,770]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:36:39,882] --------START delete file in folder---------
[INFO ] [2021-08-28 15:36:39,882] --------START delete file in folder---------
[INFO ] [2021-08-28 15:36:39,891] --------END delete file in folder---------
[INFO ] [2021-08-28 15:36:39,893] --------END delete file in folder---------
[INFO ] [2021-08-28 15:36:39,882] --------START delete file in folder---------
[INFO ] [2021-08-28 15:36:39,894] --------END delete file in folder---------
[INFO ] [2021-08-28 15:36:49,356] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-28 15:36:49,750]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:36:49,753] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-28 15:36:52,126] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-28 15:36:52,360]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:36:52,360] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-28 15:36:55,077] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-28 15:36:55,272] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-28 15:36:55,954] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-28 15:36:56,245] User_01_Register - Step 06: Click to Email textbox with value: testing28676@email.com
[INFO ] [2021-08-28 15:36:56,619] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-28 15:36:57,018] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-28 15:36:57,390] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-28 15:36:57,508] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-28 15:36:58,640] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-28 15:36:59,174] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-28 15:36:59,676] User_01_Register - Step 06: Click to Email textbox with value: testing43732@email.com
[INFO ] [2021-08-28 15:37:00,056] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-28 15:37:00,548] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-28 15:37:00,778] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-28 15:37:00,906]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:37:00,907] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-28 15:37:00,950] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-28 15:37:02,353] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-28 15:37:02,723] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-28 15:37:02,902]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:37:02,903] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-28 15:37:03,120]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-28 15:37:03,281] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-28 15:37:03,408]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:37:03,408] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-28 15:37:03,591] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-28 15:37:04,867] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-28 15:37:05,335] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-28 15:37:05,611] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-28 15:37:05,734]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-28 15:37:05,826] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-28 15:37:06,003] User_01_Register - Step 06: Click to Email textbox with value: testing67544@email.com
[INFO ] [2021-08-28 15:37:06,188] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-28 15:37:06,268] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-28 15:37:06,434] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-28 15:37:06,585] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-28 15:37:08,068] User_01_Register - Step 02: Enter to Email textbox with value: testing28676@email.com
[INFO ] [2021-08-28 15:37:08,320] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-28 15:37:08,579] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-28 15:37:08,878] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-28 15:37:09,004]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:37:09,005] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-28 15:37:10,541] User_01_Register - Step 02: Enter to Email textbox with value: testing43732@email.com
[INFO ] [2021-08-28 15:37:10,599] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-28 15:37:10,835]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-28 15:37:11,185] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-28 15:37:11,390] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-28 15:37:11,973] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-28 15:37:12,845] User_01_Register - Step 02: Enter to Email textbox with value: testing67544@email.com
[INFO ] [2021-08-28 15:37:13,169] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-28 15:37:13,339] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-28 15:37:14,514] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-28 15:37:14,724]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:37:14,735] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-28 15:37:15,193]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-28 15:37:18,140] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-28 15:37:18,253]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:11:25,486] --------START delete file in folder---------
[INFO ] [2021-08-30 17:11:25,486] --------START delete file in folder---------
[INFO ] [2021-08-30 17:11:25,486] --------START delete file in folder---------
[INFO ] [2021-08-30 17:11:25,487] --------END delete file in folder---------
[INFO ] [2021-08-30 17:11:25,487] --------END delete file in folder---------
[INFO ] [2021-08-30 17:11:25,487] --------END delete file in folder---------
[INFO ] [2021-08-30 17:11:25,501] Pre-Condition - Open browser 'chrome' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:11:25,501] Pre-Condition - Open browser 'edge' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:11:25,501] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:11:34,431] Post-Condition - Close Browser - chrome
[INFO ] [2021-08-30 17:11:36,517] OS name = windows 10
[INFO ] [2021-08-30 17:11:40,839] Post-Condition - Close Browser - edge
[INFO ] [2021-08-30 17:11:42,942] OS name = windows 10
[INFO ] [2021-08-30 17:11:45,341] Post-Condition - Close Browser - firefox
[INFO ] [2021-08-30 17:11:46,634] OS name = windows 10
[INFO ] [2021-08-30 17:12:34,117] --------START delete file in folder---------
[INFO ] [2021-08-30 17:12:34,117] --------START delete file in folder---------
[INFO ] [2021-08-30 17:12:34,117] --------START delete file in folder---------
[INFO ] [2021-08-30 17:12:34,119] --------END delete file in folder---------
[INFO ] [2021-08-30 17:12:34,123] --------END delete file in folder---------
[INFO ] [2021-08-30 17:12:34,118] --------END delete file in folder---------
[INFO ] [2021-08-30 17:12:34,139] Pre-Condition - Open browser 'edge' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:12:34,139] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:12:34,139] Pre-Condition - Open browser 'chrome' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:12:41,550] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 17:12:41,945]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:12:41,948] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 17:12:44,307] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 17:12:45,187]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:12:45,187] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 17:12:47,996] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 17:12:48,235] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 17:12:48,709] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 17:12:49,030] User_01_Register - Step 06: Click to Email textbox with value: testing35363@email.com
[INFO ] [2021-08-30 17:12:49,356] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 17:12:50,146] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 17:12:50,603] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 17:12:50,683] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 17:12:51,560] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 17:12:52,262] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 17:12:52,563] User_01_Register - Step 06: Click to Email textbox with value: testing32548@email.com
[INFO ] [2021-08-30 17:12:52,664] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 17:12:52,884]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:12:52,885] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 17:12:53,228] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 17:12:53,844] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 17:12:54,029] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 17:12:54,149]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:12:54,149] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 17:12:54,252] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 17:12:54,898] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 17:12:55,372] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 17:12:55,543] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 17:12:55,696] User_01_Register - Step 06: Click to Email textbox with value: testing27194@email.com
[INFO ] [2021-08-30 17:12:55,914] User_01_Register - Step 07: Click to Password textbox with value: 123456
[INFO ] [2021-08-30 17:12:56,082] User_01_Register - Step 08: Click to Confirm Password textbox with value: 123456
[INFO ] [2021-08-30 17:12:56,228] User_01_Register - Step 09: Click to Register button
[INFO ] [2021-08-30 17:12:57,111] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 17:12:57,381]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-30 17:12:57,462] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 17:12:57,584]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:12:57,584] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 17:12:57,885] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 17:12:58,676] User_01_Register - Step 10: Verify success message is displayed
[INFO ] [2021-08-30 17:12:58,832]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:12:58,832] User_01_Register - Step 11: Click to Logout link
[INFO ] [2021-08-30 17:13:00,330] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 17:13:00,530]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-30 17:13:00,987] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 17:13:01,309] User_01_Register - Step 12: Verify  Home Page is displayed 
[INFO ] [2021-08-30 17:13:01,438]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-08-30 17:13:01,638] User_01_Register - Step 01: Click to Login link
[INFO ] [2021-08-30 17:13:02,469] User_01_Register - Step 02: Enter to Email textbox with value: testing35363@email.com
[INFO ] [2021-08-30 17:13:02,583] User_01_Register - Step 02: Enter to Email textbox with value: testing27194@email.com
[INFO ] [2021-08-30 17:13:02,797] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 17:13:02,937] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 17:13:02,976] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 17:13:03,202] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 17:13:04,564] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 17:13:04,664]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:13:04,668] Post-Condition - Close Browser - firefox
[INFO ] [2021-08-30 17:13:05,614] User_01_Register - Step 02: Enter to Email textbox with value: testing32548@email.com
[INFO ] [2021-08-30 17:13:06,137] User_01_Register - Step 03: Enter to Password textbox with value: 123456
[INFO ] [2021-08-30 17:13:06,454] User_01_Register - Step 04: Click to Login button
[INFO ] [2021-08-30 17:13:06,603] OS name = windows 10
[INFO ] [2021-08-30 17:13:09,104] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 17:13:09,261]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:13:09,267] Post-Condition - Close Browser - chrome
[INFO ] [2021-08-30 17:13:10,176] OS name = windows 10
[INFO ] [2021-08-30 17:13:12,203] User_01_Register - Step 05: Verify Home Page is displayed
[INFO ] [2021-08-30 17:13:12,327]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:13:12,330] Post-Condition - Close Browser - edge
[INFO ] [2021-08-30 17:13:13,133] OS name = windows 10
[INFO ] [2021-08-30 17:14:43,665] --------START delete file in folder---------
[INFO ] [2021-08-30 17:14:43,665] --------START delete file in folder---------
[INFO ] [2021-08-30 17:14:43,665] --------START delete file in folder---------
[INFO ] [2021-08-30 17:14:43,668] --------END delete file in folder---------
[INFO ] [2021-08-30 17:14:43,667] --------END delete file in folder---------
[INFO ] [2021-08-30 17:14:43,668] --------END delete file in folder---------
[INFO ] [2021-08-30 17:14:43,690] Pre-Condition - Open browser 'chrome' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:14:43,690] Pre-Condition - Open browser 'edge' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:14:43,690] Pre-Condition - Open browser 'firefox' and navigate 'https://demo.nopcommerce.com/'
[INFO ] [2021-08-30 17:14:53,043] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 17:14:53,311] User_01_Register - Step 01: Verify Home Page is displayed
[INFO ] [2021-08-30 17:14:53,573]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:14:53,576] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 17:14:53,582]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-08-30 17:14:53,582] User_01_Register - Step 02: Click to Register link
[INFO ] [2021-08-30 17:14:59,052] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 17:14:59,280] User_01_Register - Step 03: Click to Male radio button
[INFO ] [2021-08-30 17:14:59,502] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 17:14:59,925] User_01_Register - Step 04: Click to First Name textbox
[INFO ] [2021-08-30 17:15:00,126] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 17:15:00,489] User_01_Register - Step 05: Click to Last Name textbox
[INFO ] [2021-08-30 17:15:00,555] User_01_Register - Step 06: Click to Email textbox with value: testing42348@email.com
